image_path,x_norm,y_norm
datasets/dataset_labeled_4_fast/1652959186.4507334_0753.jpg,0.599772,0.50797
datasets/dataset_labeled_4_fast/1653043202.5073502_0652.jpg,0.546615,0.46918
datasets/dataset_labeled_4_fast/1652876485.8123376_0419.jpg,0.805217,0.470616
datasets/dataset_labeled_4_fast/1652875901.3107166_0064.jpg,0.142908,0.515153
datasets/dataset_labeled_4_fast/1652959186.4507334_0662.jpg,0.529375,0.397346
datasets/dataset_labeled_4_fast/1652876485.8123376_0883.jpg,0.831078,0.558254
datasets/dataset_labeled_4_fast/1652959347.972946_0427.jpg,0.523628,0.377232
datasets/dataset_labeled_4_fast/1652876485.8123376_0879.jpg,0.958942,0.586987
datasets/dataset_labeled_4_fast/1653043202.5073502_0442.jpg,0.569602,0.365739
datasets/dataset_labeled_4_fast/1653043202.5073502_0456.jpg,0.441737,0.430389
datasets/dataset_labeled_4_fast/1652876485.8123376_0352.jpg,0.489148,0.359992
datasets/dataset_labeled_4_fast/1652876013.741493_0646.jpg,0.809527,0.428953
datasets/dataset_labeled_4_fast/1653042775.5213027_0164.jpg,0.02079,0.588424
datasets/dataset_labeled_4_fast/1653043345.3415065_0467.jpg,0.632816,0.413149
datasets/dataset_labeled_4_fast/1653043202.5073502_0262.jpg,0.474781,0.413149
datasets/dataset_labeled_4_fast/1653043202.5073502_0702.jpg,0.019353,0.786686
datasets/dataset_labeled_4_fast/1652876485.8123376_0162.jpg,0.904348,0.487856
datasets/dataset_labeled_4_fast/1652876013.741493_0245.jpg,0.533685,0.341315
datasets/dataset_labeled_4_fast/1652876485.8123376_0529.jpg,0.441737,0.430389
datasets/dataset_labeled_4_fast/1652959186.4507334_0490.jpg,0.207559,0.552507
datasets/dataset_labeled_4_fast/1653042775.5213027_0188.jpg,0.550925,0.359992
datasets/dataset_labeled_4_fast/1653042695.4914637_0139.jpg,0.911532,0.661695
datasets/dataset_labeled_4_fast/1653042695.4914637_0220.jpg,0.941702,0.709105
datasets/dataset_labeled_4_fast/1652876206.2541456_0317.jpg,0.535122,0.46056
datasets/dataset_labeled_4_fast/1652876013.741493_0604.jpg,0.470471,0.451939
datasets/dataset_labeled_4_fast/1652876485.8123376_0336.jpg,0.559545,0.375795
datasets/dataset_labeled_4_fast/1652959347.972946_0237.jpg,0.70896,0.440446
datasets/dataset_labeled_4_fast/1652959186.4507334_0241.jpg,0.053834,0.605664
datasets/dataset_labeled_4_fast/1652876485.8123376_0163.jpg,0.901475,0.496477
datasets/dataset_labeled_4_fast/1653043428.8546412_0141.jpg,0.948885,0.505097
datasets/dataset_labeled_4_fast/1653043549.5187616_0116.jpg,0.02079,0.635834
datasets/dataset_labeled_4_fast/1652959186.4507334_0351.jpg,0.493458,0.387289
datasets/dataset_labeled_4_fast/1652959347.972946_0262.jpg,0.888545,0.574057
datasets/dataset_labeled_4_fast/1652876485.8123376_0621.jpg,0.043777,0.681808
datasets/dataset_labeled_4_fast/1652959347.972946_0256.jpg,0.519318,0.476363
datasets/dataset_labeled_4_fast/1653042775.5213027_0294.jpg,0.00355,0.611411
datasets/dataset_labeled_4_fast/1652875901.3107166_0266.jpg,0.098371,0.595607
datasets/dataset_labeled_4_fast/1652959186.4507334_0183.jpg,0.525065,0.345625
datasets/dataset_labeled_4_fast/1652876206.2541456_0716.jpg,0.75637,0.492167
datasets/dataset_labeled_4_fast/1652875901.3107166_0516.jpg,0.196065,0.532394
datasets/dataset_labeled_4_fast/1653043428.8546412_0619.jpg,0.41444,0.48211
datasets/dataset_labeled_4_fast/1652959347.972946_0620.jpg,0.496331,0.348499
datasets/dataset_labeled_4_fast/1653043202.5073502_0202.jpg,0.03803,0.627214
datasets/dataset_labeled_4_fast/1653043202.5073502_0488.jpg,0.02079,0.782376
datasets/dataset_labeled_4_fast/1652876485.8123376_0943.jpg,0.609829,0.54676
datasets/dataset_labeled_4_fast/1653043202.5073502_0593.jpg,0.887108,0.483546
datasets/dataset_labeled_4_fast/1652959347.972946_0167.jpg,0.881361,0.502223
datasets/dataset_labeled_4_fast/1653042775.5213027_0180.jpg,0.555235,0.384416
datasets/dataset_labeled_4_fast/1652875901.3107166_0163.jpg,0.629942,0.472053
datasets/dataset_labeled_4_fast/1652876013.741493_0446.jpg,0.543742,0.421769
datasets/dataset_labeled_4_fast/1653043428.8546412_0434.jpg,0.437427,0.417459
datasets/dataset_labeled_4_fast/1652959347.972946_0523.jpg,0.594025,0.450503
datasets/dataset_labeled_4_fast/1653043202.5073502_0782.jpg,0.309563,0.449066
datasets/dataset_labeled_4_fast/1652876206.2541456_0427.jpg,0.540868,0.444756
datasets/dataset_labeled_4_fast/1652959347.972946_0171.jpg,0.920152,0.5209
datasets/dataset_labeled_4_fast/1652875901.3107166_0430.jpg,0.306689,0.426079
datasets/dataset_labeled_4_fast/1652959186.4507334_0858.jpg,0.542305,0.50366
datasets/dataset_labeled_4_fast/1652875901.3107166_0374.jpg,0.579659,0.335568
datasets/dataset_labeled_4_fast/1653043428.8546412_0096.jpg,0.606956,0.390162
datasets/dataset_labeled_4_fast/1653043428.8546412_0543.jpg,0.618449,0.395909
datasets/dataset_labeled_4_fast/1653043549.5187616_0066.jpg,0.543742,0.405966
datasets/dataset_labeled_4_fast/1653043345.3415065_0155.jpg,0.467598,0.437573
datasets/dataset_labeled_4_fast/1652876485.8123376_0327.jpg,0.529375,0.367175
datasets/dataset_labeled_4_fast/1652876485.8123376_0911.jpg,0.911532,0.55538
datasets/dataset_labeled_4_fast/1653042775.5213027_0179.jpg,0.503515,0.371485
datasets/dataset_labeled_4_fast/1652876485.8123376_0072.jpg,0.586842,0.357119
datasets/dataset_labeled_4_fast/1652876206.2541456_0849.jpg,0.071074,0.51659
datasets/dataset_labeled_4_fast/1653043202.5073502_0436.jpg,0.198938,0.474926
datasets/dataset_labeled_4_fast/1653043202.5073502_0302.jpg,0.102681,0.54676
datasets/dataset_labeled_4_fast/1652959347.972946_0080.jpg,0.664423,0.509407
datasets/dataset_labeled_4_fast/1652876013.741493_0226.jpg,0.947449,0.55107
datasets/dataset_labeled_4_fast/1652959347.972946_0112.jpg,0.471908,0.365739
datasets/dataset_labeled_4_fast/1653043428.8546412_0094.jpg,0.540868,0.414586
datasets/dataset_labeled_4_fast/1653043345.3415065_0297.jpg,0.836824,0.443319
datasets/dataset_labeled_4_fast/1652959347.972946_0041.jpg,0.545178,0.351372
datasets/dataset_labeled_4_fast/1652876206.2541456_0811.jpg,0.457541,0.397346
datasets/dataset_labeled_4_fast/1652876206.2541456_0215.jpg,0.803781,0.5209
datasets/dataset_labeled_4_fast/1652876206.2541456_0694.jpg,0.296633,0.463433
datasets/dataset_labeled_4_fast/1652875901.3107166_0590.jpg,0.295196,0.417459
datasets/dataset_labeled_4_fast/1652875901.3107166_0308.jpg,0.527938,0.380105
datasets/dataset_labeled_4_fast/1652876206.2541456_0354.jpg,0.499205,0.359992
datasets/dataset_labeled_4_fast/1652876013.741493_0024.jpg,0.471908,0.397346
datasets/dataset_labeled_4_fast/1652875851.3497071_0192.jpg,0.155838,0.52521
datasets/dataset_labeled_4_fast/1652876206.2541456_0409.jpg,0.579659,0.418896
datasets/dataset_labeled_4_fast/1653043428.8546412_0111.jpg,0.542305,0.472053
datasets/dataset_labeled_4_fast/1653043549.5187616_0095.jpg,0.971872,0.688992
datasets/dataset_labeled_4_fast/1653043345.3415065_0144.jpg,0.203248,0.484983
datasets/dataset_labeled_4_fast/1653042775.5213027_0298.jpg,0.142908,0.515153
datasets/dataset_labeled_4_fast/1652876206.2541456_0353.jpg,0.435991,0.345625
datasets/dataset_labeled_4_fast/1652876206.2541456_0428.jpg,0.563855,0.46918
datasets/dataset_labeled_4_fast/1652875901.3107166_0166.jpg,0.519318,0.518027
datasets/dataset_labeled_4_fast/1652876013.741493_0072.jpg,0.568165,0.548197
datasets/dataset_labeled_4_fast/1652876206.2541456_0177.jpg,0.566728,0.449066
datasets/dataset_labeled_4_fast/1652959186.4507334_0701.jpg,0.150091,0.601354
datasets/dataset_labeled_4_fast/1652876013.741493_0042.jpg,0.940265,0.585551
datasets/dataset_labeled_4_fast/1652876485.8123376_0066.jpg,0.680226,0.395909
datasets/dataset_labeled_4_fast/1652876206.2541456_0537.jpg,0.592589,0.434699
datasets/dataset_labeled_4_fast/1652876013.741493_0631.jpg,0.964689,0.743585
datasets/dataset_labeled_4_fast/1652876013.741493_0618.jpg,0.813837,0.622904
datasets/dataset_labeled_4_fast/1653042775.5213027_0283.jpg,0.00786,0.753642
datasets/dataset_labeled_4_fast/1653043202.5073502_0601.jpg,0.469034,0.502223
datasets/dataset_labeled_4_fast/1652959347.972946_0461.jpg,0.866995,0.5209
datasets/dataset_labeled_4_fast/1652876206.2541456_0048.jpg,0.622759,0.367175
datasets/dataset_labeled_4_fast/1652876206.2541456_0081.jpg,0.529375,0.502223
datasets/dataset_labeled_4_fast/1652959186.4507334_0567.jpg,0.079694,0.572621
datasets/dataset_labeled_4_fast/1652876485.8123376_0331.jpg,0.398637,0.351372
datasets/dataset_labeled_4_fast/1653043428.8546412_0671.jpg,0.41013,0.472053
datasets/dataset_labeled_4_fast/1653043345.3415065_0461.jpg,0.549488,0.365739
datasets/dataset_labeled_4_fast/1653043202.5073502_0469.jpg,0.956069,0.553944
datasets/dataset_labeled_4_fast/1652959186.4507334_0275.jpg,0.565292,0.364302
datasets/dataset_labeled_4_fast/1652876485.8123376_0347.jpg,0.502078,0.361429
datasets/dataset_labeled_4_fast/1652875901.3107166_0572.jpg,0.497768,0.505097
datasets/dataset_labeled_4_fast/1652875901.3107166_0373.jpg,0.608392,0.382979
datasets/dataset_labeled_4_fast/1652876485.8123376_0366.jpg,0.451794,0.421769
datasets/dataset_labeled_4_fast/1652876013.741493_0598.jpg,0.548052,0.434699
datasets/dataset_labeled_4_fast/1652875901.3107166_0294.jpg,0.578222,0.401656
datasets/dataset_labeled_4_fast/1652876485.8123376_0443.jpg,0.483401,0.390162
datasets/dataset_labeled_4_fast/1652875901.3107166_0251.jpg,0.441737,0.467743
datasets/dataset_labeled_4_fast/1653043202.5073502_0453.jpg,0.464724,0.410276
datasets/dataset_labeled_4_fast/1652876206.2541456_0101.jpg,0.109864,0.558254
datasets/dataset_labeled_4_fast/1652875851.3497071_0043.jpg,0.494894,0.408839
datasets/dataset_labeled_4_fast/1653042775.5213027_0254.jpg,0.211869,0.51659
datasets/dataset_labeled_4_fast/1652876013.741493_0064.jpg,0.460414,0.467743
datasets/dataset_labeled_4_fast/1652876206.2541456_0318.jpg,0.573912,0.50797
datasets/dataset_labeled_4_fast/1652876206.2541456_0252.jpg,0.872741,0.618594
datasets/dataset_labeled_4_fast/1652959347.972946_0100.jpg,0.816711,0.439009
datasets/dataset_labeled_4_fast/1652876485.8123376_0312.jpg,0.981929,0.631524
datasets/dataset_labeled_4_fast/1652876206.2541456_0437.jpg,0.355537,0.536704
datasets/dataset_labeled_4_fast/1653042775.5213027_0319.jpg,0.685973,0.426079
datasets/dataset_labeled_4_fast/1652876485.8123376_0257.jpg,0.381397,0.416022
datasets/dataset_labeled_4_fast/1652876485.8123376_0849.jpg,0.767864,0.497913
datasets/dataset_labeled_4_fast/1652959347.972946_0183.jpg,0.562418,0.426079
datasets/dataset_labeled_4_fast/1653043345.3415065_0040.jpg,0.767864,0.408839
datasets/dataset_labeled_4_fast/1653042775.5213027_0391.jpg,0.471908,0.390162
datasets/dataset_labeled_4_fast/1652876206.2541456_0023.jpg,0.668733,0.374359
datasets/dataset_labeled_4_fast/1653042695.4914637_0183.jpg,0.632816,0.395909
datasets/dataset_labeled_4_fast/1652959186.4507334_0853.jpg,0.628506,0.441883
datasets/dataset_labeled_4_fast/1652875851.3497071_0067.jpg,0.486274,0.400219
datasets/dataset_labeled_4_fast/1653042695.4914637_0294.jpg,0.36272,0.553944
datasets/dataset_labeled_4_fast/1652876013.741493_0154.jpg,0.658676,0.472053
datasets/dataset_labeled_4_fast/1653043345.3415065_0250.jpg,0.053834,0.667441
datasets/dataset_labeled_4_fast/1652959347.972946_0414.jpg,0.510698,0.358555
datasets/dataset_labeled_4_fast/1653042695.4914637_0147.jpg,0.963252,0.710542
datasets/dataset_labeled_4_fast/1653042775.5213027_0213.jpg,0.160148,0.48211
datasets/dataset_labeled_4_fast/1652876485.8123376_0797.jpg,0.479091,0.367175
datasets/dataset_labeled_4_fast/1652876206.2541456_0083.jpg,0.552362,0.558254
datasets/dataset_labeled_4_fast/1653042695.4914637_0446.jpg,0.991986,0.825476
datasets/dataset_labeled_4_fast/1653042695.4914637_0093.jpg,0.77792,0.500787
datasets/dataset_labeled_4_fast/1652876013.741493_0603.jpg,0.460414,0.457686
datasets/dataset_labeled_4_fast/1653043345.3415065_0313.jpg,0.069637,0.627214
datasets/dataset_labeled_4_fast/1652875851.3497071_0052.jpg,0.545178,0.355682
datasets/dataset_labeled_4_fast/1652959186.4507334_0362.jpg,0.124231,0.565437
datasets/dataset_labeled_4_fast/1652876013.741493_0498.jpg,0.33255,0.446193
datasets/dataset_labeled_4_fast/1652876013.741493_0056.jpg,0.586842,0.387289
datasets/dataset_labeled_4_fast/1652876206.2541456_0455.jpg,0.065327,0.53383
datasets/dataset_labeled_4_fast/1652959347.972946_0185.jpg,0.454667,0.398782
datasets/dataset_labeled_4_fast/1653043345.3415065_0363.jpg,0.0251,0.648765
datasets/dataset_labeled_4_fast/1652875901.3107166_0508.jpg,0.592589,0.505097
datasets/dataset_labeled_4_fast/1652876206.2541456_0203.jpg,0.213305,0.548197
datasets/dataset_labeled_4_fast/1652876013.741493_0364.jpg,0.662986,0.377232
datasets/dataset_labeled_4_fast/1653043428.8546412_0357.jpg,0.41013,0.403092
datasets/dataset_labeled_4_fast/1653043345.3415065_0459.jpg,0.423061,0.390162
datasets/dataset_labeled_4_fast/1652876485.8123376_0758.jpg,0.546615,0.483546
datasets/dataset_labeled_4_fast/1653042775.5213027_0212.jpg,0.131414,0.496477
datasets/dataset_labeled_4_fast/1652959347.972946_0233.jpg,0.458978,0.370049
datasets/dataset_labeled_4_fast/1652876485.8123376_0834.jpg,0.549488,0.532394
datasets/dataset_labeled_4_fast/1652959186.4507334_0590.jpg,0.504951,0.372922
datasets/dataset_labeled_4_fast/1652876013.741493_0143.jpg,0.654366,0.367175
datasets/dataset_labeled_4_fast/1652876485.8123376_0737.jpg,0.519318,0.388726
datasets/dataset_labeled_4_fast/1653042695.4914637_0135.jpg,0.894291,0.54676
datasets/dataset_labeled_4_fast/1652876013.741493_0077.jpg,0.937392,0.52521
datasets/dataset_labeled_4_fast/1653042775.5213027_0381.jpg,0.697466,0.390162
datasets/dataset_labeled_4_fast/1652959347.972946_0524.jpg,0.588279,0.466306
datasets/dataset_labeled_4_fast/1652959186.4507334_0837.jpg,0.303816,0.417459
datasets/dataset_labeled_4_fast/1652959186.4507334_0941.jpg,0.592589,0.352809
datasets/dataset_labeled_4_fast/1652876206.2541456_0562.jpg,0.05527,0.637271
datasets/dataset_labeled_4_fast/1652876206.2541456_0160.jpg,0.591152,0.443319
datasets/dataset_labeled_4_fast/1653043345.3415065_0226.jpg,0.854064,0.502223
datasets/dataset_labeled_4_fast/1653043202.5073502_0224.jpg,0.36703,0.470616
datasets/dataset_labeled_4_fast/1652959347.972946_0443.jpg,0.566728,0.450503
datasets/dataset_labeled_4_fast/1652876013.741493_0345.jpg,0.996296,0.749332
datasets/dataset_labeled_4_fast/1652876206.2541456_0022.jpg,0.671606,0.381542
datasets/dataset_labeled_4_fast/1652876206.2541456_0273.jpg,0.002113,0.726345
datasets/dataset_labeled_4_fast/1653042775.5213027_0123.jpg,0.479091,0.466306
datasets/dataset_labeled_4_fast/1652876206.2541456_0827.jpg,0.641436,0.513717
datasets/dataset_labeled_4_fast/1652876013.741493_0091.jpg,0.01217,0.666005
datasets/dataset_labeled_4_fast/1653043428.8546412_0330.jpg,0.884235,0.621468
datasets/dataset_labeled_4_fast/1652876013.741493_0104.jpg,0.237729,0.492167
datasets/dataset_labeled_4_fast/1652875901.3107166_0131.jpg,0.091187,0.565437
datasets/dataset_labeled_4_fast/1653043202.5073502_0374.jpg,0.437427,0.444756
datasets/dataset_labeled_4_fast/1652876485.8123376_0109.jpg,0.477654,0.436136
datasets/dataset_labeled_4_fast/1653042775.5213027_0371.jpg,0.194628,0.52521
datasets/dataset_labeled_4_fast/1652876206.2541456_0616.jpg,0.510698,0.467743
datasets/dataset_labeled_4_fast/1652876206.2541456_0881.jpg,0.533685,0.400219
datasets/dataset_labeled_4_fast/1652876013.741493_0554.jpg,0.6831,0.405966
datasets/dataset_labeled_4_fast/1652876206.2541456_0497.jpg,0.535122,0.368612
datasets/dataset_labeled_4_fast/1653042695.4914637_0142.jpg,0.844008,0.635834
datasets/dataset_labeled_4_fast/1653042775.5213027_0199.jpg,0.502078,0.489293
datasets/dataset_labeled_4_fast/1652959347.972946_0547.jpg,0.767864,0.575494
datasets/dataset_labeled_4_fast/1652876485.8123376_0252.jpg,0.648619,0.423206
datasets/dataset_labeled_4_fast/1652876013.741493_0294.jpg,0.533685,0.408839
datasets/dataset_labeled_4_fast/1653042775.5213027_0358.jpg,0.086877,0.707668
datasets/dataset_labeled_4_fast/1653043202.5073502_0381.jpg,0.533685,0.51659
datasets/dataset_labeled_4_fast/1653042695.4914637_0414.jpg,0.481964,0.400219
datasets/dataset_labeled_4_fast/1652959347.972946_0067.jpg,0.458978,0.375795
datasets/dataset_labeled_4_fast/1653043345.3415065_0261.jpg,0.165895,0.46918
datasets/dataset_labeled_4_fast/1652876013.741493_0194.jpg,0.460414,0.394472
datasets/dataset_labeled_4_fast/1652959347.972946_0079.jpg,0.611266,0.50366
datasets/dataset_labeled_4_fast/1653043428.8546412_0194.jpg,0.493458,0.423206
datasets/dataset_labeled_4_fast/1652876485.8123376_0653.jpg,0.819584,0.47349
datasets/dataset_labeled_4_fast/1653043202.5073502_0353.jpg,0.186008,0.489293
datasets/dataset_labeled_4_fast/1652959186.4507334_0354.jpg,0.503515,0.454813
datasets/dataset_labeled_4_fast/1653043428.8546412_0551.jpg,0.599772,0.46056
datasets/dataset_labeled_4_fast/1652959186.4507334_0325.jpg,0.177388,0.539577
datasets/dataset_labeled_4_fast/1652876013.741493_0149.jpg,0.415877,0.398782
datasets/dataset_labeled_4_fast/1652875901.3107166_0257.jpg,0.219052,0.51228
datasets/dataset_labeled_4_fast/1652959347.972946_0390.jpg,0.617012,0.342752
datasets/dataset_labeled_4_fast/1653043202.5073502_0362.jpg,0.443174,0.367175
datasets/dataset_labeled_4_fast/1653042695.4914637_0156.jpg,0.809527,0.505097
datasets/dataset_labeled_4_fast/1653043428.8546412_0385.jpg,0.753497,0.457686
datasets/dataset_labeled_4_fast/1652876485.8123376_0802.jpg,0.492021,0.344188
datasets/dataset_labeled_4_fast/1653043428.8546412_0345.jpg,0.00786,0.706232
datasets/dataset_labeled_4_fast/1653042695.4914637_0502.jpg,0.325366,0.368612
datasets/dataset_labeled_4_fast/1653043428.8546412_0477.jpg,0.568165,0.506533
datasets/dataset_labeled_4_fast/1652876485.8123376_0158.jpg,0.612702,0.51659
datasets/dataset_labeled_4_fast/1652876485.8123376_0543.jpg,0.875615,0.493603
datasets/dataset_labeled_4_fast/1652959186.4507334_0258.jpg,0.298069,0.380105
datasets/dataset_labeled_4_fast/1653043549.5187616_0081.jpg,0.757807,0.497913
datasets/dataset_labeled_4_fast/1653042695.4914637_0465.jpg,0.04234,0.55969
datasets/dataset_labeled_4_fast/1653042695.4914637_0186.jpg,0.565292,0.354245
datasets/dataset_labeled_4_fast/1652876485.8123376_0371.jpg,0.484838,0.354245
datasets/dataset_labeled_4_fast/1653043202.5073502_0211.jpg,0.576785,0.480673
datasets/dataset_labeled_4_fast/1652959347.972946_0330.jpg,0.543742,0.337005
datasets/dataset_labeled_4_fast/1652875901.3107166_0717.jpg,0.595462,0.381542
datasets/dataset_labeled_4_fast/1652876013.741493_0326.jpg,0.786541,0.535267
datasets/dataset_labeled_4_fast/1652876206.2541456_0860.jpg,0.483401,0.370049
datasets/dataset_labeled_4_fast/1653043428.8546412_0097.jpg,0.624196,0.408839
datasets/dataset_labeled_4_fast/1653043345.3415065_0190.jpg,0.359847,0.449066
datasets/dataset_labeled_4_fast/1653043428.8546412_0218.jpg,0.117048,0.643018
datasets/dataset_labeled_4_fast/1652959186.4507334_0205.jpg,0.552362,0.381542
datasets/dataset_labeled_4_fast/1652959347.972946_0060.jpg,0.487711,0.401656
datasets/dataset_labeled_4_fast/1652876485.8123376_0701.jpg,0.912968,0.52521
datasets/dataset_labeled_4_fast/1652959347.972946_0572.jpg,0.677353,0.476363
datasets/dataset_labeled_4_fast/1652876206.2541456_0146.jpg,0.568165,0.424643
datasets/dataset_labeled_4_fast/1653042695.4914637_0316.jpg,0.954632,0.575494
datasets/dataset_labeled_4_fast/1652876206.2541456_0636.jpg,0.835388,0.446193
datasets/dataset_labeled_4_fast/1653043202.5073502_0611.jpg,0.006423,0.765136
datasets/dataset_labeled_4_fast/1652875901.3107166_0499.jpg,0.783667,0.48642
datasets/dataset_labeled_4_fast/1652876013.741493_0242.jpg,0.670169,0.364302
datasets/dataset_labeled_4_fast/1652876485.8123376_0212.jpg,0.818147,0.384416
datasets/dataset_labeled_4_fast/1653043202.5073502_0383.jpg,0.37134,0.500787
datasets/dataset_labeled_4_fast/1652959347.972946_0502.jpg,0.799471,0.49935
datasets/dataset_labeled_4_fast/1652876206.2541456_0421.jpg,0.542305,0.450503
datasets/dataset_labeled_4_fast/1652959186.4507334_0861.jpg,0.313873,0.4778
datasets/dataset_labeled_4_fast/1652876485.8123376_0619.jpg,0.043777,0.627214
datasets/dataset_labeled_4_fast/1653043428.8546412_0165.jpg,0.006423,0.670315
datasets/dataset_labeled_4_fast/1653043202.5073502_0605.jpg,0.019353,0.677498
datasets/dataset_labeled_4_fast/1652876206.2541456_0389.jpg,0.526501,0.420333
datasets/dataset_labeled_4_fast/1653043428.8546412_0701.jpg,0.006423,0.82835
datasets/dataset_labeled_4_fast/1652959347.972946_0536.jpg,0.208995,0.49504
datasets/dataset_labeled_4_fast/1653043428.8546412_0531.jpg,0.415877,0.404529
datasets/dataset_labeled_4_fast/1652876485.8123376_0455.jpg,0.473344,0.384416
