image_path,x_norm,y_norm
dataset_self_made_2/1652876013.741493_0546.jpg,0.931645,0.678935
dataset_self_made_2/1652959186.4507334_0924.jpg,0.263589,0.641581
dataset_self_made_2/1652876485.8123376_0672.jpg,0.519318,0.53383
dataset_self_made_2/1652876206.2541456_0134.jpg,0.536558,0.553944
dataset_self_made_2/1652876485.8123376_0623.jpg,0.069637,0.739275
dataset_self_made_2/1653043202.5073502_0601.jpg,0.582532,0.578367
dataset_self_made_2/1653043345.3415065_0032.jpg,0.576785,0.562564
dataset_self_made_2/1652959347.972946_0051.jpg,0.476218,0.566874
dataset_self_made_2/1652875901.3107166_0376.jpg,0.609829,0.558254
dataset_self_made_2/1652876013.741493_0539.jpg,0.918715,0.707668
dataset_self_made_2/1652959186.4507334_0655.jpg,0.510698,0.530957
dataset_self_made_2/1653042775.5213027_0149.jpg,0.313873,0.607101
dataset_self_made_2/1652959186.4507334_0190.jpg,0.566728,0.519463
dataset_self_made_2/1652876206.2541456_0411.jpg,0.617012,0.52521
dataset_self_made_2/1653043428.8546412_0091.jpg,0.543742,0.535267
dataset_self_made_2/1653042695.4914637_0293.jpg,0.322493,0.545324
dataset_self_made_2/1652876485.8123376_0053.jpg,0.914405,0.704795
dataset_self_made_2/1653043345.3415065_0368.jpg,0.129978,0.699048
dataset_self_made_2/1652875901.3107166_0112.jpg,0.487711,0.523773
dataset_self_made_2/1653043428.8546412_0636.jpg,0.566728,0.582677
dataset_self_made_2/1652876206.2541456_0196.jpg,0.101244,0.732092
dataset_self_made_2/1652876206.2541456_0696.jpg,0.413004,0.564
dataset_self_made_2/1653043202.5073502_0341.jpg,0.045214,0.793869
dataset_self_made_2/1652875901.3107166_0521.jpg,0.150091,0.651638
dataset_self_made_2/1653043549.5187616_0051.jpg,0.595462,0.55538
dataset_self_made_2/1652959186.4507334_0957.jpg,0.605519,0.54245
dataset_self_made_2/1653043202.5073502_0778.jpg,0.355537,0.645891
dataset_self_made_2/1653043202.5073502_0534.jpg,0.150091,0.643018
dataset_self_made_2/1653042695.4914637_0296.jpg,0.486274,0.588424
dataset_self_made_2/1652959186.4507334_0266.jpg,0.555235,0.55969
dataset_self_made_2/1652959347.972946_0419.jpg,0.500641,0.558254
dataset_self_made_2/1652959347.972946_0099.jpg,0.844008,0.574057
dataset_self_made_2/1653043345.3415065_0450.jpg,0.073947,0.736402
dataset_self_made_2/1652959186.4507334_0922.jpg,0.231982,0.644455
dataset_self_made_2/1652876206.2541456_0872.jpg,0.671606,0.602791
dataset_self_made_2/1652959347.972946_0120.jpg,0.460414,0.539577
dataset_self_made_2/1653043202.5073502_0471.jpg,0.889981,0.674625
dataset_self_made_2/1652959347.972946_0529.jpg,0.415877,0.599917
dataset_self_made_2/1652876485.8123376_0076.jpg,0.655803,0.532394
dataset_self_made_2/1653043428.8546412_0670.jpg,0.37996,0.601354
dataset_self_made_2/1653043345.3415065_0148.jpg,0.191755,0.598481
dataset_self_made_2/1652959186.4507334_0609.jpg,0.737693,0.578367
dataset_self_made_2/1653043202.5073502_0316.jpg,0.660113,0.592734
dataset_self_made_2/1653043202.5073502_0182.jpg,0.467598,0.575494
dataset_self_made_2/1652959347.972946_0299.jpg,0.958942,0.645891
dataset_self_made_2/1652876013.741493_0602.jpg,0.451794,0.576931
dataset_self_made_2/1652876206.2541456_0863.jpg,0.549488,0.541014
dataset_self_made_2/1652876206.2541456_0677.jpg,0.141471,0.686118
dataset_self_made_2/1653043202.5073502_0623.jpg,0.131414,0.637271
dataset_self_made_2/1652959186.4507334_0680.jpg,0.496331,0.569747
dataset_self_made_2/1652876013.741493_0428.jpg,0.866995,0.630088
dataset_self_made_2/1653043428.8546412_0406.jpg,0.030847,0.736402
dataset_self_made_2/1653043345.3415065_0324.jpg,0.181698,0.677498
dataset_self_made_2/1652959186.4507334_0673.jpg,0.483401,0.565437
dataset_self_made_2/1653043345.3415065_0106.jpg,0.684536,0.576931
dataset_self_made_2/1652959186.4507334_0221.jpg,0.502078,0.585551
dataset_self_made_2/1652876013.741493_0153.jpg,0.440301,0.566874
dataset_self_made_2/1652876485.8123376_0739.jpg,0.510698,0.539577
dataset_self_made_2/1652876485.8123376_0215.jpg,0.73051,0.644455
dataset_self_made_2/1653042775.5213027_0114.jpg,0.568165,0.55107
dataset_self_made_2/1652875901.3107166_0435.jpg,0.477654,0.558254
dataset_self_made_2/1652876485.8123376_0132.jpg,0.915842,0.696175
dataset_self_made_2/1652876485.8123376_0094.jpg,0.507825,0.591297
dataset_self_made_2/1652876485.8123376_0815.jpg,0.543742,0.585551
dataset_self_made_2/1652875901.3107166_0709.jpg,0.516445,0.553944
dataset_self_made_2/1652876206.2541456_0075.jpg,0.605519,0.576931
dataset_self_made_2/1653042695.4914637_0087.jpg,0.532248,0.53814
dataset_self_made_2/1652959347.972946_0459.jpg,0.815274,0.648765
dataset_self_made_2/1652959186.4507334_0839.jpg,0.31962,0.55107
dataset_self_made_2/1652876485.8123376_0791.jpg,0.504951,0.539577
dataset_self_made_2/1652876485.8123376_0320.jpg,0.911532,0.654511
dataset_self_made_2/1652876485.8123376_0598.jpg,0.841134,0.691865
dataset_self_made_2/1652876013.741493_0537.jpg,0.921588,0.727782
dataset_self_made_2/1652875901.3107166_0678.jpg,0.559545,0.552507
dataset_self_made_2/1652875851.3497071_0155.jpg,0.588279,0.545324
dataset_self_made_2/1653043428.8546412_0308.jpg,0.490584,0.612848
dataset_self_made_2/1653043428.8546412_0111.jpg,0.572475,0.52952
dataset_self_made_2/1652959347.972946_0314.jpg,0.458978,0.55107
dataset_self_made_2/1652876485.8123376_0676.jpg,0.394327,0.574057
dataset_self_made_2/1653043202.5073502_0660.jpg,0.918715,0.740712
dataset_self_made_2/1653043345.3415065_0375.jpg,0.374213,0.591297
dataset_self_made_2/1652876206.2541456_0660.jpg,0.167331,0.709105
dataset_self_made_2/1652959186.4507334_0638.jpg,0.175952,0.709105
dataset_self_made_2/1652876013.741493_0030.jpg,0.527938,0.561127
dataset_self_made_2/1652959186.4507334_0965.jpg,0.706086,0.545324
dataset_self_made_2/1653043549.5187616_0074.jpg,0.647183,0.548197
dataset_self_made_2/1652876013.741493_0054.jpg,0.619886,0.54245
dataset_self_made_2/1652959186.4507334_0265.jpg,0.530811,0.53814
dataset_self_made_2/1653042775.5213027_0285.jpg,0.071074,0.790996
dataset_self_made_2/1653043345.3415065_0067.jpg,0.170205,0.723472
dataset_self_made_2/1652876013.741493_0091.jpg,0.117048,0.768009
dataset_self_made_2/1652875901.3107166_0630.jpg,0.277956,0.699048
dataset_self_made_2/1652875901.3107166_0283.jpg,0.243476,0.670315
dataset_self_made_2/1652876485.8123376_0734.jpg,0.539432,0.536704
dataset_self_made_2/1652876206.2541456_0058.jpg,0.586842,0.581241
dataset_self_made_2/1652959347.972946_0536.jpg,0.197502,0.591297
dataset_self_made_2/1653043345.3415065_0435.jpg,0.344043,0.602791
dataset_self_made_2/1652876485.8123376_0629.jpg,0.454667,0.622904
dataset_self_made_2/1653043345.3415065_0050.jpg,0.911532,0.683245
dataset_self_made_2/1652959186.4507334_0738.jpg,0.049524,0.737839
dataset_self_made_2/1652875901.3107166_0228.jpg,0.183135,0.647328
dataset_self_made_2/1652876485.8123376_0523.jpg,0.520755,0.552507
dataset_self_made_2/1653043345.3415065_0456.jpg,0.249222,0.548197
dataset_self_made_2/1652876206.2541456_0165.jpg,0.599772,0.522337
dataset_self_made_2/1652875851.3497071_0194.jpg,0.40582,0.661695
dataset_self_made_2/1652959347.972946_0228.jpg,0.053834,0.733529
dataset_self_made_2/1653043345.3415065_0315.jpg,0.259279,0.691865
dataset_self_made_2/1653043202.5073502_0267.jpg,0.536558,0.55969
dataset_self_made_2/1653043345.3415065_0264.jpg,0.155838,0.627214
dataset_self_made_2/1652876485.8123376_0910.jpg,0.648619,0.612848
dataset_self_made_2/1652875901.3107166_0151.jpg,0.583969,0.49935
dataset_self_made_2/1653043345.3415065_0359.jpg,0.533685,0.620031
dataset_self_made_2/1652959186.4507334_0411.jpg,0.694593,0.632961
dataset_self_made_2/1652876485.8123376_0915.jpg,0.844008,0.678935
dataset_self_made_2/1653043428.8546412_0610.jpg,0.602645,0.532394
dataset_self_made_2/1652876485.8123376_0940.jpg,0.178825,0.750769
dataset_self_made_2/1652875901.3107166_0199.jpg,0.532248,0.701922
dataset_self_made_2/1653043428.8546412_0446.jpg,0.417314,0.658821
dataset_self_made_2/1652959347.972946_0493.jpg,0.987676,0.826913
dataset_self_made_2/1652959186.4507334_0445.jpg,0.871305,0.667441
dataset_self_made_2/1653042695.4914637_0160.jpg,0.635689,0.634398
dataset_self_made_2/1652876206.2541456_0503.jpg,0.562418,0.595607
dataset_self_made_2/1652876206.2541456_0266.jpg,0.578222,0.588424
dataset_self_made_2/1652876206.2541456_0768.jpg,0.181698,0.638708
dataset_self_made_2/1652875901.3107166_0381.jpg,0.642873,0.545324
dataset_self_made_2/1652959347.972946_0564.jpg,0.552362,0.53814
dataset_self_made_2/1652876485.8123376_0544.jpg,0.701776,0.727782
dataset_self_made_2/1652876013.741493_0010.jpg,0.868431,0.704795
dataset_self_made_2/1653043428.8546412_0059.jpg,0.356973,0.622904
dataset_self_made_2/1652959186.4507334_0955.jpg,0.608392,0.617158
dataset_self_made_2/1652876485.8123376_0553.jpg,0.7693,0.723472
dataset_self_made_2/1653042695.4914637_0134.jpg,0.703213,0.654511
dataset_self_made_2/1652959347.972946_0554.jpg,0.881361,0.703358
dataset_self_made_2/1652959347.972946_0263.jpg,0.731947,0.697612
dataset_self_made_2/1652959186.4507334_0451.jpg,0.911532,0.699048
dataset_self_made_2/1653043428.8546412_0093.jpg,0.539432,0.497913
dataset_self_made_2/1652959347.972946_0270.jpg,0.864121,0.657385
dataset_self_made_2/1653043202.5073502_0577.jpg,0.101244,0.723472
dataset_self_made_2/1652875901.3107166_0552.jpg,0.606956,0.666005
dataset_self_made_2/1652875901.3107166_0320.jpg,0.604082,0.5209
dataset_self_made_2/1653043202.5073502_0474.jpg,0.813837,0.710542
dataset_self_made_2/1652959186.4507334_0824.jpg,0.252096,0.703358
dataset_self_made_2/1653043202.5073502_0305.jpg,0.221925,0.643018
dataset_self_made_2/1652876485.8123376_0834.jpg,0.525065,0.597044
dataset_self_made_2/1653043345.3415065_0056.jpg,0.569602,0.602791
dataset_self_made_2/1652875901.3107166_0140.jpg,0.420187,0.54245
dataset_self_made_2/1652959347.972946_0367.jpg,0.716143,0.628651
dataset_self_made_2/1652876485.8123376_0937.jpg,0.076821,0.713415
dataset_self_made_2/1652875901.3107166_0581.jpg,0.040904,0.726345
dataset_self_made_2/1652959347.972946_0125.jpg,0.438864,0.53814
dataset_self_made_2/1653043428.8546412_0548.jpg,0.548052,0.48642
dataset_self_made_2/1652876013.741493_0482.jpg,0.479091,0.615721
dataset_self_made_2/1652875851.3497071_0135.jpg,0.585405,0.487856
dataset_self_made_2/1653042695.4914637_0299.jpg,0.668733,0.607101
dataset_self_made_2/1652959347.972946_0613.jpg,0.481964,0.500787
dataset_self_made_2/1652876206.2541456_0512.jpg,0.548052,0.523773
dataset_self_made_2/1652959186.4507334_0676.jpg,0.490584,0.513717
dataset_self_made_2/1652959347.972946_0168.jpg,0.74775,0.688992
dataset_self_made_2/1653042775.5213027_0014.jpg,0.433117,0.496477
dataset_self_made_2/1652875901.3107166_0299.jpg,0.526501,0.54245
dataset_self_made_2/1652876013.741493_0204.jpg,0.545178,0.55107
dataset_self_made_2/1652876206.2541456_0391.jpg,0.540868,0.55538
dataset_self_made_2/1653043202.5073502_0444.jpg,0.604082,0.52952
dataset_self_made_2/1652876013.741493_0189.jpg,0.536558,0.5209
dataset_self_made_2/1652959186.4507334_0556.jpg,0.474781,0.729219
dataset_self_made_2/1652959347.972946_0392.jpg,0.556672,0.558254
dataset_self_made_2/1653043549.5187616_0071.jpg,0.609829,0.571184
dataset_self_made_2/1653043202.5073502_0361.jpg,0.431681,0.588424
dataset_self_made_2/1652876013.741493_0016.jpg,0.69603,0.548197
dataset_self_made_2/1652959347.972946_0347.jpg,0.550925,0.530957
dataset_self_made_2/1652959186.4507334_0208.jpg,0.621322,0.51228
dataset_self_made_2/1652876485.8123376_0321.jpg,0.889981,0.620031
dataset_self_made_2/1653043345.3415065_0527.jpg,0.180262,0.747896
dataset_self_made_2/1652959347.972946_0266.jpg,0.703213,0.703358
dataset_self_made_2/1652959186.4507334_0370.jpg,0.348353,0.584114
dataset_self_made_2/1653043202.5073502_0202.jpg,0.04234,0.724909
dataset_self_made_2/1652875901.3107166_0028.jpg,0.515008,0.52521
dataset_self_made_2/1652959347.972946_0277.jpg,0.629942,0.641581
dataset_self_made_2/1653042695.4914637_0372.jpg,0.799471,0.696175
dataset_self_made_2/1653042695.4914637_0453.jpg,0.984802,0.88869
dataset_self_made_2/1653043428.8546412_0365.jpg,0.36272,0.561127
dataset_self_made_2/1653042695.4914637_0126.jpg,0.622759,0.589861
dataset_self_made_2/1653043345.3415065_0397.jpg,0.507825,0.578367
dataset_self_made_2/1653043428.8546412_0305.jpg,0.566728,0.630088
dataset_self_made_2/1652959347.972946_0298.jpg,0.991986,0.799616
dataset_self_made_2/1652959347.972946_0441.jpg,0.532248,0.530957
dataset_self_made_2/1652959347.972946_0454.jpg,0.74344,0.637271
dataset_self_made_2/1652875901.3107166_0504.jpg,0.844008,0.673188
dataset_self_made_2/1652875901.3107166_0271.jpg,0.141471,0.681808
dataset_self_made_2/1653042775.5213027_0044.jpg,0.204685,0.611411
dataset_self_made_2/1652959347.972946_0607.jpg,0.490584,0.48642
dataset_self_made_2/1652875901.3107166_0213.jpg,0.503515,0.631524
dataset_self_made_2/1653042695.4914637_0240.jpg,0.355537,0.605664
dataset_self_made_2/1652876013.741493_0266.jpg,0.537995,0.492167
dataset_self_made_2/1652959186.4507334_0554.jpg,0.483401,0.653075
dataset_self_made_2/1652876206.2541456_0040.jpg,0.576785,0.565437
dataset_self_made_2/1652876206.2541456_0802.jpg,0.684536,0.545324
dataset_self_made_2/1652875901.3107166_0069.jpg,0.190318,0.585551
dataset_self_made_2/1652959186.4507334_0485.jpg,0.558108,0.638708
dataset_self_made_2/1652876485.8123376_0174.jpg,0.822457,0.755079
dataset_self_made_2/1653042775.5213027_0140.jpg,0.783667,0.753642
dataset_self_made_2/1652876206.2541456_0538.jpg,0.609829,0.49504
dataset_self_made_2/1652959186.4507334_0535.jpg,0.595462,0.548197
dataset_self_made_2/1653042775.5213027_0401.jpg,0.568165,0.601354
dataset_self_made_2/1652959186.4507334_0526.jpg,0.476218,0.489293
dataset_self_made_2/1652875901.3107166_0368.jpg,0.586842,0.424643
dataset_self_made_2/1652876206.2541456_0530.jpg,0.530811,0.407402
dataset_self_made_2/1652875901.3107166_0143.jpg,0.586842,0.430389
dataset_self_made_2/1652876485.8123376_0880.jpg,0.928772,0.720599
dataset_self_made_2/1653042695.4914637_0259.jpg,0.861248,0.637271
dataset_self_made_2/1653043202.5073502_0235.jpg,0.132851,0.726345
dataset_self_made_2/1652959186.4507334_0371.jpg,0.39289,0.595607
dataset_self_made_2/1652875901.3107166_0314.jpg,0.568165,0.51228
dataset_self_made_2/1652959347.972946_0567.jpg,0.493458,0.513717
dataset_self_made_2/1653043428.8546412_0456.jpg,0.308126,0.505097
dataset_self_made_2/1653042775.5213027_0113.jpg,0.546615,0.47349
dataset_self_made_2/1653042775.5213027_0053.jpg,0.391454,0.49935
dataset_self_made_2/1653043428.8546412_0345.jpg,0.101244,0.756516
dataset_self_made_2/1652959186.4507334_0168.jpg,0.585405,0.454813
dataset_self_made_2/1652876485.8123376_0696.jpg,0.914405,0.670315
dataset_self_made_2/1652959186.4507334_0365.jpg,0.190318,0.624341
dataset_self_made_2/1652959186.4507334_0794.jpg,0.263589,0.707668
dataset_self_made_2/1653043345.3415065_0102.jpg,0.694593,0.47349
dataset_self_made_2/1653043345.3415065_0507.jpg,0.427371,0.614284
dataset_self_made_2/1652875901.3107166_0215.jpg,0.608392,0.666005
dataset_self_made_2/1653042695.4914637_0141.jpg,0.826768,0.681808
dataset_self_made_2/1652876206.2541456_0846.jpg,0.171642,0.699048
dataset_self_made_2/1652876485.8123376_0135.jpg,0.851191,0.625778
dataset_self_made_2/1652876013.741493_0464.jpg,0.776484,0.653075
dataset_self_made_2/1652876206.2541456_0738.jpg,0.513571,0.532394
dataset_self_made_2/1653043428.8546412_0171.jpg,0.144345,0.644455
dataset_self_made_2/1653042695.4914637_0360.jpg,0.933082,0.696175
dataset_self_made_2/1653043345.3415065_0299.jpg,0.661549,0.579804
dataset_self_made_2/1652875901.3107166_0681.jpg,0.525065,0.492167
dataset_self_made_2/1653043345.3415065_0500.jpg,0.73913,0.575494
dataset_self_made_2/1653043202.5073502_0522.jpg,0.606956,0.579804
dataset_self_made_2/1652959186.4507334_0901.jpg,0.625632,0.49073
dataset_self_made_2/1652876206.2541456_0769.jpg,0.198938,0.585551
dataset_self_made_2/1652876013.741493_0362.jpg,0.642873,0.48642
dataset_self_made_2/1652876485.8123376_0268.jpg,0.476218,0.513717
dataset_self_made_2/1652876013.741493_0023.jpg,0.477654,0.51228
dataset_self_made_2/1652959186.4507334_0716.jpg,0.526501,0.492167
dataset_self_made_2/1653043428.8546412_0388.jpg,0.69172,0.634398
dataset_self_made_2/1652876485.8123376_0369.jpg,0.466161,0.50797
dataset_self_made_2/1652876485.8123376_0851.jpg,0.75206,0.55969
dataset_self_made_2/1652959186.4507334_0591.jpg,0.548052,0.49935
dataset_self_made_2/1652875901.3107166_0184.jpg,0.073947,0.831223
dataset_self_made_2/1652876206.2541456_0779.jpg,0.532248,0.410276
dataset_self_made_2/1652959186.4507334_0776.jpg,0.710396,0.677498
dataset_self_made_2/1652876485.8123376_0659.jpg,0.543742,0.552507
dataset_self_made_2/1652959186.4507334_0498.jpg,0.306689,0.683245
dataset_self_made_2/1652876206.2541456_0296.jpg,0.562418,0.4778
dataset_self_made_2/1653042775.5213027_0262.jpg,0.578222,0.598481
dataset_self_made_2/1652875901.3107166_0599.jpg,0.604082,0.564
dataset_self_made_2/1652876206.2541456_0148.jpg,0.602645,0.51659
dataset_self_made_2/1653043202.5073502_0348.jpg,0.026537,0.667441
dataset_self_made_2/1653042775.5213027_0217.jpg,0.37134,0.51228
dataset_self_made_2/1652959186.4507334_0482.jpg,0.513571,0.552507
dataset_self_made_2/1652876485.8123376_0903.jpg,0.282266,0.558254
dataset_self_made_2/1653043345.3415065_0042.jpg,0.599772,0.628651
dataset_self_made_2/1652876485.8123376_0011.jpg,0.785104,0.510843
dataset_self_made_2/1652875901.3107166_0263.jpg,0.203248,0.647328
dataset_self_made_2/1652959186.4507334_0881.jpg,0.622759,0.52952
dataset_self_made_2/1652876206.2541456_0433.jpg,0.533685,0.548197
dataset_self_made_2/1653042695.4914637_0400.jpg,0.270772,0.55969
dataset_self_made_2/1652876485.8123376_0729.jpg,0.509261,0.470616
dataset_self_made_2/1652876485.8123376_0829.jpg,0.539432,0.49073
dataset_self_made_2/1653043345.3415065_0097.jpg,0.308126,0.48211
dataset_self_made_2/1653043428.8546412_0618.jpg,0.483401,0.52521
dataset_self_made_2/1653043345.3415065_0136.jpg,0.41013,0.654511
dataset_self_made_2/1652876485.8123376_0764.jpg,0.553798,0.579804
dataset_self_made_2/1652876206.2541456_0829.jpg,0.540868,0.528083
dataset_self_made_2/1652876206.2541456_0666.jpg,0.112738,0.673188
dataset_self_made_2/1652876206.2541456_0764.jpg,0.200375,0.680372
dataset_self_made_2/1653042695.4914637_0373.jpg,0.792287,0.700485
dataset_self_made_2/1652876485.8123376_0617.jpg,0.073947,0.687555
dataset_self_made_2/1652875901.3107166_0664.jpg,0.510698,0.543887
dataset_self_made_2/1653043428.8546412_0319.jpg,0.503515,0.549634
dataset_self_made_2/1652959186.4507334_0363.jpg,0.157275,0.624341
dataset_self_made_2/1653043345.3415065_0344.jpg,0.552362,0.443319
dataset_self_made_2/1653042775.5213027_0080.jpg,0.155838,0.733529
dataset_self_made_2/1653042775.5213027_0276.jpg,0.3541,0.595607
dataset_self_made_2/1653043202.5073502_0360.jpg,0.487711,0.562564
dataset_self_made_2/1652876013.741493_0398.jpg,0.552362,0.49504
dataset_self_made_2/1652876206.2541456_0388.jpg,0.539432,0.457686
dataset_self_made_2/1653043428.8546412_0389.jpg,0.70034,0.628651
dataset_self_made_2/1652876206.2541456_0664.jpg,0.158711,0.693302
dataset_self_made_2/1653043345.3415065_0413.jpg,0.443174,0.492167
dataset_self_made_2/1653042775.5213027_0232.jpg,0.536558,0.45625
dataset_self_made_2/1652959186.4507334_0474.jpg,0.517881,0.549634
dataset_self_made_2/1652959186.4507334_0754.jpg,0.576785,0.564
dataset_self_made_2/1652875901.3107166_0565.jpg,0.790851,0.641581
dataset_self_made_2/1652959186.4507334_0836.jpg,0.338296,0.54245
dataset_self_made_2/1652876485.8123376_0225.jpg,0.160148,0.653075
dataset_self_made_2/1652876206.2541456_0650.jpg,0.428807,0.632961
dataset_self_made_2/1652959186.4507334_0249.jpg,0.198938,0.608538
dataset_self_made_2/1653043549.5187616_0072.jpg,0.625632,0.601354
dataset_self_made_2/1652875901.3107166_0257.jpg,0.471908,0.622904
dataset_self_made_2/1652876206.2541456_0236.jpg,0.167331,0.579804
dataset_self_made_2/1653043202.5073502_0596.jpg,0.742003,0.628651
dataset_self_made_2/1653043202.5073502_0229.jpg,0.296633,0.604228
dataset_self_made_2/1653043202.5073502_0269.jpg,0.572475,0.496477
dataset_self_made_2/1652875901.3107166_0065.jpg,0.244912,0.621468
dataset_self_made_2/1653043202.5073502_0509.jpg,0.592589,0.52521
dataset_self_made_2/1652876206.2541456_0308.jpg,0.530811,0.52952
dataset_labeled/1652876206.2541456_0884.jpg,0.602645,0.50797
dataset_labeled/1653042775.5213027_0384.jpg,0.635689,0.526647
dataset_labeled/1652959186.4507334_0434.jpg,0.542305,0.576931
dataset_labeled/1653043345.3415065_0254.jpg,0.365593,0.666005
dataset_labeled/1652875901.3107166_0502.jpg,0.831078,0.673188
dataset_labeled/1652875901.3107166_0231.jpg,0.081131,0.700485
dataset_labeled/1652959347.972946_0036.jpg,0.559545,0.558254
dataset_labeled/1652876485.8123376_0951.jpg,0.891418,0.691865
dataset_labeled/1653043345.3415065_0497.jpg,0.76068,0.627214
dataset_labeled/1652875901.3107166_0095.jpg,0.522191,0.562564
dataset_labeled/1653043428.8546412_0236.jpg,0.234855,0.569747
dataset_labeled/1653043202.5073502_0395.jpg,0.145781,0.597044
dataset_labeled/1652876013.741493_0452.jpg,0.539432,0.562564
dataset_labeled/1653043428.8546412_0339.jpg,0.346916,0.716289
dataset_labeled/1653042695.4914637_0124.jpg,0.553798,0.54245
dataset_labeled/1652875901.3107166_0273.jpg,0.079694,0.717725
dataset_labeled/1652876485.8123376_0714.jpg,0.38858,0.565437
dataset_labeled/1653042695.4914637_0142.jpg,0.808091,0.687555
dataset_labeled/1653043549.5187616_0082.jpg,0.609829,0.644455
dataset_labeled/1652959347.972946_0324.jpg,0.503515,0.52521
dataset_labeled/1652876013.741493_0284.jpg,0.537995,0.523773
dataset_labeled/1652876485.8123376_0357.jpg,0.512135,0.52952
dataset_labeled/1653042775.5213027_0371.jpg,0.197502,0.578367
dataset_labeled/1652876206.2541456_0550.jpg,0.595462,0.572621
dataset_labeled/1652959186.4507334_0307.jpg,0.496331,0.548197
dataset_labeled/1652959347.972946_0232.jpg,0.213305,0.681808
dataset_labeled/1653042695.4914637_0184.jpg,0.611266,0.53814
dataset_labeled/1653042695.4914637_0472.jpg,0.254969,0.620031
dataset_labeled/1652959186.4507334_0843.jpg,0.34548,0.53383
dataset_labeled/1652959186.4507334_0879.jpg,0.530811,0.49504
dataset_labeled/1653043202.5073502_0490.jpg,0.026537,0.773756
dataset_labeled/1652876013.741493_0516.jpg,0.639999,0.605664
dataset_labeled/1653043428.8546412_0083.jpg,0.36272,0.565437
dataset_labeled/1652876013.741493_0311.jpg,0.578222,0.561127
dataset_labeled/1652875901.3107166_0497.jpg,0.923025,0.707668
dataset_labeled/1652959347.972946_0427.jpg,0.527938,0.487856
dataset_labeled/1653043428.8546412_0695.jpg,0.740567,0.634398
dataset_labeled/1652876485.8123376_0938.jpg,0.099808,0.745022
dataset_labeled/1652876013.741493_0493.jpg,0.223362,0.635834
dataset_labeled/1653043345.3415065_0068.jpg,0.154401,0.666005
dataset_labeled/1652876013.741493_0289.jpg,0.522191,0.576931
dataset_labeled/1652876013.741493_0235.jpg,0.912968,0.696175
dataset_labeled/1652876485.8123376_0893.jpg,0.114174,0.723472
dataset_labeled/1652876485.8123376_0805.jpg,0.484838,0.552507
