uuid,timestamp,left_wheel,right_wheel
9890e722-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.124335,0.2000013733119707,0.1999986266880293
9893d234-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.143329,0.2000013733119707,0.1999986266880293
9896da24-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.163339,0.2000013733119707,0.1999986266880293
989a5eb0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.186246,0.2000013733119707,0.1999986266880293
989c498c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.198793,0.2000013733119707,0.1999986266880293
989ecf18-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:36.215564,0.2000013733119707,0.1999986266880293
a01c9ffe-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:48.784151,0.11000000000000001,0.29000000000000004
a0269496-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:48.849614,0.11000000000000001,0.29000000000000004
a2b826c0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.159963,0.032158236057068745,0.032155489433127335
a2bc0d58-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.186296,0.032158236057068745,0.032155489433127335
a2bf9702-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.207404,0.032158236057068745,0.032155489433127335
a2c17900-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.219684,0.032158236057068745,0.032155489433127335
a2c31bac-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.230613,0.032158236057068745,0.032155489433127335
a2c55b24-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:53:53.245132,0.032158236057068745,0.032155489433127335
ae5f0aac-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:12.707309,0.11000000000000001,0.29000000000000004
ae6232d6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:12.728033,0.11000000000000001,0.29000000000000004
b081009c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.285363,4.425116350041946e-06,1.6784924086366006e-06
b0832994-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.301735,4.425116350041946e-06,1.6784924086366006e-06
b089288a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.339146,4.425116350041946e-06,1.6784924086366006e-06
b08d14a4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.364470,4.425116350041946e-06,1.6784924086366006e-06
b09053ee-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.386547,4.425116350041946e-06,1.6784924086366006e-06
b09378e4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:16.406356,4.425116350041946e-06,1.6784924086366006e-06
b4f302f6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:23.743456,0.29000000000000004,0.11000000000000001
b4fd58c8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:23.811122,0.29000000000000004,0.11000000000000001
b51afc3e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.005320,0.18905882352941178,0.21094117647058824
b51dc734-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.023633,0.18905882352941178,0.21094117647058824
b521db30-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.050343,0.18905882352941178,0.21094117647058824
b524efe6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.070519,0.18905882352941178,0.21094117647058824
b527b6ae-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.088693,0.18905882352941178,0.21094117647058824
b5295428-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.099275,0.18905882352941178,0.21094117647058824
b54572e8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.283941,0.2000013733119707,0.1999986266880293
b549413e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.308575,0.2000013733119707,0.1999986266880293
b56dcab8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.548067,0.2000013733119707,0.1999986266880293
b570c83a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.567573,0.2000013733119707,0.1999986266880293
b573e15a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.587980,0.2000013733119707,0.1999986266880293
b577d526-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.614005,0.2000013733119707,0.1999986266880293
b57988e4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.624937,0.2000013733119707,0.1999986266880293
b57b8054-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.638084,0.2000013733119707,0.1999986266880293
b587c4fe-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.718565,0.2000013733119707,0.1999986266880293
b58e0a26-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:24.759564,0.2000013733119707,0.1999986266880293
b5b43dae-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.011705,0.2000013733119707,0.1999986266880293
b5b8781a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.037368,0.2000013733119707,0.1999986266880293
b5bbb714-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.058816,0.2000013733119707,0.1999986266880293
b5bdbb72-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.072160,0.2000013733119707,0.1999986266880293
b5c08db6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.090373,0.2000013733119707,0.1999986266880293
b5c22f54-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.101053,0.2000013733119707,0.1999986266880293
b5d0bf6a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.202367,0.2000013733119707,0.1999986266880293
b5db8d14-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.279509,0.2000013733119707,0.1999986266880293
b5ff1b94-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.500519,0.16647058823529412,0.2335294117647059
b603575e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.528080,0.16647058823529412,0.2335294117647059
b60b22d6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.588433,0.16647058823529412,0.2335294117647059
b6150e2c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.644257,0.16647058823529412,0.2335294117647059
b61ca218-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.701929,0.16647058823529412,0.2335294117647059
b6253dba-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.750401,0.16647058823529412,0.2335294117647059
b63e424c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.914228,0.11000000000000001,0.29000000000000004
b64556ea-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:25.969976,0.11000000000000001,0.29000000000000004
b66c28d8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.215233,0.29000000000000004,0.11000000000000001
b66f7c7c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.237002,0.29000000000000004,0.11000000000000001
b6736fd0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.263238,0.29000000000000004,0.11000000000000001
b6775f96-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.288556,0.29000000000000004,0.11000000000000001
b67c2792-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.319865,0.29000000000000004,0.11000000000000001
b67e0404-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.332100,0.29000000000000004,0.11000000000000001
b68d66f6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.432875,0.2000013733119707,0.1999986266880293
b6945db2-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.478937,0.2000013733119707,0.1999986266880293
b6b0e932-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.665631,0.2000013733119707,0.1999986266880293
b6b2bcee-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.677745,0.2000013733119707,0.1999986266880293
b6b84362-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.713880,0.2000013733119707,0.1999986266880293
b6ba1282-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.725680,0.2000013733119707,0.1999986266880293
b6bbf39a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.738060,0.2000013733119707,0.1999986266880293
b6bdcddc-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.750577,0.2000013733119707,0.1999986266880293
b6cf7d66-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.866442,0.29000000000000004,0.11000000000000001
b6d36eee-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:26.891924,0.29000000000000004,0.11000000000000001
b722a16c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.411715,0.11000000000000001,0.29000000000000004
b72a2a68-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.464328,0.11000000000000001,0.29000000000000004
b73275a6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.522284,0.11000000000000001,0.29000000000000004
b7366e86-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.540693,0.11000000000000001,0.29000000000000004
b7386272-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.553616,0.11000000000000001,0.29000000000000004
b73a43d0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.576352,0.11000000000000001,0.29000000000000004
b7578922-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.760072,0.2000013733119707,0.1999986266880293
b75c0e20-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.787503,0.2000013733119707,0.1999986266880293
b77c5856-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:27.998866,0.2000013733119707,0.1999986266880293
b77e6736-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.014398,0.2000013733119707,0.1999986266880293
b7831844-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.044079,0.2000013733119707,0.1999986266880293
b788532c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.083023,0.2000013733119707,0.1999986266880293
b78b63a0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.097375,0.2000013733119707,0.1999986266880293
b78d7fb4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.111607,0.2000013733119707,0.1999986266880293
b79cc690-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.213376,0.2000013733119707,0.1999986266880293
b7a21474-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.251683,0.2000013733119707,0.1999986266880293
b7f71168-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.803125,0.05423529411764706,0.11988235294117648
b7f921f6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.816643,0.05423529411764706,0.11988235294117648
b801a114-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.872379,0.05423529411764706,0.11988235294117648
b8048c94-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.893471,0.05423529411764706,0.11988235294117648
b808d934-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.919721,0.05423529411764706,0.11988235294117648
b80bc748-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:28.938821,0.05423529411764706,0.11988235294117648
b8310710-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.190265,-0.1999986266880293,-0.2000013733119707
b8443358-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.309341,-0.1999986266880293,-0.2000013733119707
b8950ec2-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.841768,0.11000000000000001,0.29000000000000004
b8991b16-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.868291,0.11000000000000001,0.29000000000000004
b89db9c8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.904631,0.11000000000000001,0.29000000000000004
b8a1d35a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.922689,0.11000000000000001,0.29000000000000004
b8a6ff60-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.956444,0.11000000000000001,0.29000000000000004
b8a9e086-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:29.975040,0.11000000000000001,0.29000000000000004
b8b6aae6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.058885,0.16576470588235295,0.23423529411764707
b8bd0e2c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.101026,0.16576470588235295,0.23423529411764707
b8e18054-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.339480,0.2000013733119707,0.1999986266880293
b8e49d52-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.359875,0.2000013733119707,0.1999986266880293
b8e8d778-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.387580,0.2000013733119707,0.1999986266880293
b8ed62e8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.418479,0.2000013733119707,0.1999986266880293
b8ef8e74-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.432000,0.2000013733119707,0.1999986266880293
b8f30c16-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.454552,0.2000013733119707,0.1999986266880293
b9289368-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.805294,0.2000013733119707,0.1999986266880293
b92e80ca-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:30.844113,0.2000013733119707,0.1999986266880293
b9506190-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.073370,0.2000013733119707,0.1999986266880293
b95e0c32-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.156187,0.2000013733119707,0.1999986266880293
b967b9e4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.220083,0.2000013733119707,0.1999986266880293
b96bdd4e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.246215,0.2000013733119707,0.1999986266880293
b96eec46-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.268826,0.2000013733119707,0.1999986266880293
b9726524-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.289111,0.2000013733119707,0.1999986266880293
b97c2eb0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.355500,0.2000013733119707,0.1999986266880293
b9818bd0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.388670,0.2000013733119707,0.1999986266880293
b98df78a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.470080,0.2000013733119707,0.1999986266880293
b99007b4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.483233,0.2000013733119707,0.1999986266880293
b993be90-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.508920,0.2000013733119707,0.1999986266880293
b996b2da-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.526934,0.2000013733119707,0.1999986266880293
b99869cc-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.538201,0.2000013733119707,0.1999986266880293
b99a8892-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.552128,0.2000013733119707,0.1999986266880293
b9abf1e0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.667083,0.25188235294117645,0.14811764705882355
b9b10810-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:31.700976,0.25188235294117645,0.14811764705882355
b9fb7968-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.187421,0.29000000000000004,0.11000000000000001
b9fd26c8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.198355,0.29000000000000004,0.11000000000000001
ba031dd0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.237488,0.29000000000000004,0.11000000000000001
ba04fe66-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.250069,0.29000000000000004,0.11000000000000001
ba06b1d4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.260936,0.29000000000000004,0.11000000000000001
ba089e4a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.273889,0.29000000000000004,0.11000000000000001
ba236856-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.449722,0.2000013733119707,0.1999986266880293
ba27ee4e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.479174,0.2000013733119707,0.1999986266880293
ba74e294-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:32.994694,0.2000013733119707,0.1999986266880293
ba7a5e0e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.019060,0.2000013733119707,0.1999986266880293
ba7eab3a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.047298,0.2000013733119707,0.1999986266880293
ba8238b8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.070592,0.2000013733119707,0.1999986266880293
ba852ae6-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.090576,0.2000013733119707,0.1999986266880293
ba86e6d8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.101116,0.2000013733119707,0.1999986266880293
ba9284e8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.177301,0.2000013733119707,0.1999986266880293
ba9583d2-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.196949,0.2000013733119707,0.1999986266880293
baac5c60-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.354292,0.15658823529411767,0.24341176470588236
bab0f1e4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.376778,0.15658823529411767,0.24341176470588236
bab54d8e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.406408,0.15658823529411767,0.24341176470588236
bab8bd2a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.427818,0.15658823529411767,0.24341176470588236
babae708-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.442312,0.15658823529411767,0.24341176470588236
babe0032-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.468708,0.15658823529411767,0.24341176470588236
bacf6142-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.576180,0.11000000000000001,0.29000000000000004
bad3117a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:33.600572,0.11000000000000001,0.29000000000000004
bc3ca3b4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:35.970202,0.06823666742961776,0.06823392080567636
bc41407c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.005627,0.06823666742961776,0.06823392080567636
bc46a4ea-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.035534,0.06823666742961776,0.06823392080567636
bc496bbc-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.053751,0.06823666742961776,0.06823392080567636
bc4cfb9c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.077196,0.06823666742961776,0.06823392080567636
bc5211fe-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.111322,0.06823666742961776,0.06823392080567636
bc70fe34-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.313053,0.2000013733119707,0.1999986266880293
bc7550ce-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.341375,0.2000013733119707,0.1999986266880293
bca34c40-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.643830,0.2000013733119707,0.1999986266880293
bca72522-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.667902,0.2000013733119707,0.1999986266880293
bcabce88-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.698514,0.2000013733119707,0.1999986266880293
bcad9ca4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.713330,0.2000013733119707,0.1999986266880293
bcb1b47e-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.737374,0.2000013733119707,0.1999986266880293
bcb58a2c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.762696,0.2000013733119707,0.1999986266880293
bcc16b62-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.848619,0.2000013733119707,0.1999986266880293
bcc70f2c-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:36.877679,0.2000013733119707,0.1999986266880293
bcdeee30-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.034060,0.2000013733119707,0.1999986266880293
bce14d06-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.049022,0.2000013733119707,0.1999986266880293
bce478f0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.070155,0.2000013733119707,0.1999986266880293
bce65774-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.082140,0.2000013733119707,0.1999986266880293
bce82e14-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.099988,0.2000013733119707,0.1999986266880293
bcec1dee-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.119948,0.2000013733119707,0.1999986266880293
bd321574-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.578493,0.2716470588235294,0.12835294117647061
bd3d0ad8-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:37.652744,0.2716470588235294,0.12835294117647061
bd95dcbc-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.232359,0.29000000000000004,0.11000000000000001
bd978620-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.243199,0.29000000000000004,0.11000000000000001
bd9b8a86-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.277021,0.29000000000000004,0.11000000000000001
bd9e504a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.287719,0.29000000000000004,0.11000000000000001
bda1060a-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.305670,0.29000000000000004,0.11000000000000001
bda4fdd2-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.331559,0.29000000000000004,0.11000000000000001
bdb48446-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.433371,0.2000013733119707,0.1999986266880293
bdb860de-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.459207,0.2000013733119707,0.1999986266880293
bdc98c92-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.571205,0.2000013733119707,0.1999986266880293
bdcbbda0-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.585659,0.2000013733119707,0.1999986266880293
bdd13ce4-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.622576,0.2000013733119707,0.1999986266880293
bdd6aa58-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.658185,0.2000013733119707,0.1999986266880293
bdd8e1ce-494a-11f1-83c5-16f63a1aa8c9,2026-05-06T05:54:38.671630,0.2000013733119707,0.1999986266880293
